entry_time,entry_price,exit_time,exit_price,direction,profit_loss,strategy,symbol,resolution,holding_bars,points
2026-02-18 23:03:24,1795.05,2026-02-18 23:53:24,1795.37,long,31.75,momentum,GCZ,5min,10,0.32
2026-02-19 04:53:24,1795.77,2026-02-19 05:00:24,1796.05,short,-28.49,RSI_breakout,GCZ,1min,7,-0.28
2026-02-19 10:00:24,1796.41,2026-02-19 11:45:24,1796.83,short,-42.02,RSI_breakout,GCZ,15min,7,-0.42
2026-02-19 21:45:24,1800.16,2026-02-20 00:15:24,1800.63,long,46.34,SMA_crossover,GCZ,15min,10,0.47
2026-02-20 07:15:24,1778.86,2026-02-20 08:00:24,1778.37,short,48.46,momentum,GCZ,5min,9,0.49
2026-02-21 04:00:24,1776.8,2026-02-22 04:00:24,1776.27,short,51.93,RSI_breakout,GCZ,1d,1,0.52
2026-02-22 10:27:24,16241.66,2026-02-24 10:27:24,16240.83,short,16.16,random_realistic,NQ,1d,2,0.83
2026-02-22 20:00:24,1775.77,2026-02-22 20:18:24,1776.0,long,22.76,SMA_crossover,GCZ,1min,18,0.23
2026-02-23 03:18:24,1798.65,2026-02-23 04:13:24,1799.11,short,-46.28,momentum,GCZ,5min,11,-0.46
2026-02-24 01:13:24,1798.88,2026-03-01 01:13:24,1799.29,short,-41.41,momentum,GCZ,1d,5,-0.41
2026-02-24 21:27:24,16217.15,2026-02-24 23:12:24,16218.28,short,-23.21,momentum,NQ,15min,7,-1.14
2026-02-25 12:12:24,16250.08,2026-02-25 12:31:24,16251.63,long,30.64,RSI_breakout,NQ,1min,19,1.56
2026-02-25 19:31:24,16267.03,2026-02-25 23:01:24,16266.6,short,8.05,SMA_crossover,NQ,15min,14,0.43
2026-02-26 07:01:24,16237.49,2026-02-26 07:46:24,16237.55,long,0.71,RSI_breakout,NQ,15min,3,0.06
2026-02-27 06:46:24,16225.5,2026-02-27 07:05:24,16224.43,long,-22.01,RSI_breakout,NQ,1min,19,-1.08
2026-02-28 04:05:24,16179.02,2026-02-28 04:35:24,16178.99,short,-0.04,RSI_breakout,NQ,5min,6,0.02
2026-02-28 10:35:24,16168.3,2026-02-28 13:35:24,16167.2,short,21.47,SMA_crossover,NQ,15min,12,1.1
2026-03-01 02:35:24,16170.56,2026-03-01 05:05:24,16170.74,long,3.17,random_realistic,NQ,15min,10,0.18
2026-03-01 09:13:24,1788.39,2026-03-01 09:27:24,1788.14,short,24.55,RSI_breakout,GCZ,1min,14,0.25
2026-03-01 23:05:24,16191.51,2026-03-06 23:05:24,16190.33,short,23.09,RSI_breakout,NQ,1d,5,1.18
2026-03-02 05:27:24,1774.43,2026-03-05 05:27:24,1774.85,long,42.19,RSI_breakout,GCZ,1d,3,0.43
2026-03-05 11:27:24,1783.75,2026-03-05 11:43:24,1783.4,long,-36.41,RSI_breakout,GCZ,1min,16,-0.36
2026-03-05 17:43:24,1795.78,2026-03-05 18:13:24,1796.21,long,42.79,momentum,GCZ,15min,2,0.43
2026-03-05 22:13:24,1805.19,2026-03-15 22:13:24,1805.53,long,33.37,SMA_crossover,GCZ,1d,10,0.34
2026-03-07 03:05:24,16204.59,2026-03-07 03:16:24,16205.9,short,-26.73,random_realistic,NQ,1min,11,-1.31
2026-03-07 07:16:24,16197.58,2026-03-11 07:16:24,16196.69,long,-18.43,random_realistic,NQ,1d,4,-0.9
2026-03-11 20:16:24,16166.82,2026-03-13 20:16:24,16165.31,short,29.63,momentum,NQ,1d,2,1.51
2026-03-14 10:16:24,16161.82,2026-03-14 10:47:24,16162.42,long,11.51,SMA_crossover,NQ,1min,31,0.6
2026-03-14 14:47:24,16151.94,2026-03-17 14:47:24,16152.97,short,-21.11,momentum,NQ,1d,3,-1.03
2026-03-16 21:13:24,1814.27,2026-03-16 22:43:24,1814.76,short,-50.32,SMA_crossover,GCZ,15min,6,-0.5
2026-03-17 14:43:24,1817.07,2026-03-17 15:03:24,1816.69,long,-38.74,momentum,GCZ,5min,4,-0.38
2026-03-17 16:03:24,1815.96,2026-03-17 19:48:24,1816.06,short,-10.36,random_realistic,GCZ,15min,15,-0.1
2026-03-17 21:47:24,16185.68,2026-03-18 02:32:24,16184.13,long,-31.43,SMA_crossover,NQ,15min,19,-1.55
2026-03-18 07:32:24,16181.88,2026-03-18 08:57:24,16180.95,short,18.04,SMA_crossover,NQ,5min,17,0.93
2026-03-18 08:48:24,1804.95,2026-03-21 08:48:24,1805.63,long,66.95,momentum,GCZ,1d,3,0.67
2026-03-18 22:57:24,16182.85,2026-03-18 23:15:24,16182.91,long,0.67,random_realistic,NQ,1min,18,0.06
2026-03-19 14:15:24,16238.25,2026-03-19 15:45:24,16239.4,short,-23.5,random_realistic,NQ,5min,18,-1.15
2026-03-20 04:45:24,16182.07,2026-03-25 04:45:24,16182.51,long,8.29,RSI_breakout,NQ,1d,5,0.44
2026-03-21 13:48:24,1806.46,2026-03-21 14:33:24,1806.34,long,-12.06,momentum,GCZ,15min,3,-0.12
2026-03-22 06:33:24,1783.81,2026-03-22 07:38:24,1783.34,long,-47.77,random_realistic,GCZ,5min,13,-0.47
2026-03-23 01:38:24,1769.74,2026-03-23 03:53:24,1770.03,long,28.29,RSI_breakout,GCZ,15min,9,0.29
2026-03-23 05:53:24,1762.05,2026-03-25 05:53:24,1761.7,long,-35.55,momentum,GCZ,1d,2,-0.35
2026-03-25 14:53:24,1764.44,2026-03-25 16:23:24,1764.0,long,-44.92,momentum,GCZ,15min,6,-0.44
2026-03-25 15:45:24,16170.06,2026-03-25 16:20:24,16168.94,short,21.91,SMA_crossover,NQ,5min,7,1.12
2026-03-25 17:23:24,1770.2,2026-03-29 17:23:24,1770.15,short,4.57,SMA_crossover,GCZ,1d,4,0.05
2026-03-25 21:20:24,16179.9,2026-04-03 21:20:24,16178.71,long,-24.43,SMA_crossover,NQ,1d,9,-1.2
2026-03-30 07:23:24,1761.49,2026-04-04 07:23:24,1761.82,long,32.47,momentum,GCZ,1d,5,0.33
2026-04-04 13:20:24,16259.49,2026-04-04 14:15:24,16258.9,short,11.33,RSI_breakout,NQ,5min,11,0.59
2026-04-04 21:23:24,1750.2,2026-04-06 21:23:24,1750.23,short,-3.46,momentum,GCZ,1d,2,-0.03
2026-04-05 09:15:24,16203.58,2026-04-05 10:00:24,16204.66,short,-22.02,momentum,NQ,15min,3,-1.08
2026-04-05 23:00:24,16220.06,2026-04-14 23:00:24,16221.3,short,-25.37,SMA_crossover,NQ,1d,9,-1.24
2026-04-07 01:23:24,1739.73,2026-04-07 01:38:24,1739.75,long,1.76,random_realistic,GCZ,15min,1,0.02
2026-04-07 03:38:24,1742.48,2026-04-07 04:33:24,1742.07,long,-41.29,RSI_breakout,GCZ,5min,11,-0.41
2026-04-08 02:33:24,1732.16,2026-04-08 03:48:24,1731.72,long,-44.61,momentum,GCZ,15min,5,-0.44
2026-04-08 22:48:24,1725.82,2026-04-08 23:58:24,1726.3,short,-47.99,SMA_crossover,GCZ,5min,14,-0.47
2026-04-09 04:58:24,1726.91,2026-04-09 05:48:24,1726.53,long,-38.58,RSI_breakout,GCZ,5min,10,-0.38
2026-04-09 07:48:24,1727.47,2026-04-09 08:33:24,1727.09,long,-38.74,random_realistic,GCZ,15min,3,-0.38
2026-04-10 07:33:24,1713.08,2026-04-10 09:18:24,1712.68,short,39.3,RSI_breakout,GCZ,15min,7,0.4
2026-04-11 00:18:24,1718.85,2026-04-11 01:03:24,1717.97,short,87.79,SMA_crossover,GCZ,5min,9,0.88
2026-04-11 18:03:24,1699.77,2026-04-11 21:33:24,1699.81,short,-4.87,random_realistic,GCZ,15min,14,-0.04
2026-04-12 03:33:24,1709.07,2026-04-21 03:33:24,1708.92,short,14.63,SMA_crossover,GCZ,1d,9,0.15
2026-04-15 12:00:24,16157.83,2026-04-19 12:00:24,16159.02,short,-24.27,momentum,NQ,1d,4,-1.19
2026-04-20 11:00:24,16077.69,2026-04-20 11:34:24,16077.68,short,-0.28,random_realistic,NQ,1min,34,0.01
2026-04-20 22:34:24,16121.37,2026-04-21 00:04:24,16122.08,short,-14.61,RSI_breakout,NQ,15min,6,-0.71
2026-04-21 04:33:24,1710.38,2026-04-21 04:58:24,1710.55,long,16.13,SMA_crossover,GCZ,1min,25,0.17
2026-04-21 05:58:24,1716.16,2026-04-21 06:13:24,1716.75,long,59.03,RSI_breakout,GCZ,5min,3,0.6
2026-04-21 22:13:24,1725.53,2026-04-22 02:58:24,1725.66,long,12.41,SMA_crossover,GCZ,15min,19,0.13
2026-04-21 23:04:24,16146.85,2026-04-22 00:09:24,16145.74,short,21.55,momentum,NQ,5min,13,1.1
2026-04-22 02:09:24,16151.64,2026-04-22 02:28:24,16152.64,long,19.46,RSI_breakout,NQ,1min,19,1.0
2026-04-22 05:58:24,1717.79,2026-04-22 09:13:24,1717.65,short,13.5,SMA_crossover,GCZ,15min,13,0.14
2026-04-22 16:28:24,16104.21,2026-04-28 16:28:24,16105.44,short,-25.01,random_realistic,NQ,1d,6,-1.23
2026-04-22 17:13:24,1726.0,2026-04-22 18:43:24,1725.55,long,-46.03,momentum,GCZ,5min,18,-0.46
2026-04-23 06:43:24,1731.74,2026-04-23 06:57:24,1731.44,short,29.55,RSI_breakout,GCZ,1min,14,0.3
2026-04-23 14:57:24,1738.83,2026-04-23 16:57:24,1738.67,short,15.99,momentum,GCZ,15min,8,0.16
2026-04-24 06:57:24,1744.52,2026-04-24 07:08:24,1744.09,long,-43.61,RSI_breakout,GCZ,1min,11,-0.43
2026-04-25 00:08:24,1722.98,2026-04-25 01:03:24,1723.26,long,27.66,random_realistic,GCZ,5min,11,0.28
2026-04-25 04:03:24,1710.96,2026-04-25 07:48:24,1710.47,long,-49.48,random_realistic,GCZ,15min,15,-0.49
2026-04-25 15:48:24,1688.91,2026-04-25 15:56:24,1688.48,long,-42.74,momentum,GCZ,1min,8,-0.42
2026-04-26 02:56:24,1704.71,2026-04-26 04:26:24,1705.21,short,-50.54,random_realistic,GCZ,5min,18,-0.5
2026-04-26 11:26:24,1701.04,2026-04-26 12:41:24,1701.03,long,-1.0,RSI_breakout,GCZ,5min,15,-0.0
2026-04-26 22:41:24,1697.84,2026-04-28 22:41:24,1697.29,short,55.18,RSI_breakout,GCZ,1d,2,0.56
2026-04-29 02:28:24,16107.8,2026-05-03 02:28:24,16108.92,short,-22.9,SMA_crossover,NQ,1d,4,-1.12
2026-04-29 14:41:24,1691.84,2026-04-29 14:51:24,1691.25,short,58.44,momentum,GCZ,1min,10,0.59
2026-04-30 04:51:24,1700.14,2026-04-30 05:31:24,1700.54,short,-40.1,random_realistic,GCZ,1min,40,-0.4
2026-04-30 09:31:24,1699.0,2026-04-30 09:37:24,1699.54,short,-54.55,RSI_breakout,GCZ,1min,6,-0.54
2026-04-30 17:37:24,1698.99,2026-04-30 20:07:24,1699.35,long,35.73,SMA_crossover,GCZ,5min,30,0.36
2026-04-30 21:07:24,1698.61,2026-04-30 22:32:24,1698.25,long,-35.98,SMA_crossover,GCZ,5min,17,-0.35
2026-05-01 02:32:24,1698.28,2026-05-05 02:32:24,1698.9,long,60.85,momentum,GCZ,1d,4,0.61
2026-05-03 21:28:24,16069.73,2026-05-08 21:28:24,16069.67,short,0.76,momentum,NQ,1d,5,0.06
2026-05-05 04:32:24,1697.51,2026-05-05 05:32:24,1697.92,short,-41.4,RSI_breakout,GCZ,15min,4,-0.41
2026-05-05 06:32:24,1697.53,2026-05-07 06:32:24,1697.88,short,-35.29,momentum,GCZ,1d,2,-0.35
2026-05-08 01:32:24,1691.36,2026-05-10 01:32:24,1691.27,long,-8.67,RSI_breakout,GCZ,1d,2,-0.08
2026-05-09 13:28:24,16135.9,2026-05-13 13:28:24,16134.88,short,19.94,momentum,NQ,1d,4,1.02
2026-05-10 14:32:24,1691.14,2026-05-10 14:52:24,1691.53,short,-39.52,momentum,GCZ,1min,20,-0.39
2026-05-11 07:52:24,1693.86,2026-05-11 08:16:24,1694.3,short,-44.55,momentum,GCZ,1min,24,-0.44
2026-05-12 05:16:24,1671.9,2026-05-12 05:25:24,1671.33,short,55.76,RSI_breakout,GCZ,1min,9,0.56
2026-05-12 07:25:24,1668.74,2026-05-12 08:15:24,1669.08,short,-34.36,RSI_breakout,GCZ,5min,10,-0.34
2026-05-13 02:15:24,1684.76,2026-05-16 02:15:24,1684.34,long,-42.46,momentum,GCZ,1d,3,-0.42
2026-05-13 22:28:24,16189.43,2026-05-13 23:23:24,16190.15,long,13.77,momentum,NQ,5min,11,0.71
2026-05-14 01:23:24,16183.34,2026-05-21 01:23:24,16184.12,long,15.18,RSI_breakout,NQ,1d,7,0.78
2026-05-16 06:15:24,1691.98,2026-05-18 06:15:24,1692.05,short,-7.46,SMA_crossover,GCZ,1d,2,-0.07
2026-05-18 21:15:24,1713.59,2026-05-24 21:15:24,1714.0,short,-40.56,RSI_breakout,GCZ,1d,6,-0.4
2026-05-21 15:23:24,16157.48,2026-05-21 15:32:24,16156.09,long,-28.21,momentum,NQ,1min,9,-1.39
2026-05-22 07:32:24,16221.14,2026-05-22 08:07:24,16220.67,short,8.91,SMA_crossover,NQ,1min,35,0.47
2026-05-22 19:07:24,16174.13,2026-05-29 19:07:24,16172.96,long,-23.91,RSI_breakout,NQ,1d,7,-1.17
2026-05-25 10:15:24,1722.68,2026-05-25 10:43:24,1722.31,short,36.18,momentum,GCZ,1min,28,0.37
2026-05-25 13:43:24,1731.12,2026-05-25 15:13:24,1731.65,short,-54.05,random_realistic,GCZ,15min,6,-0.54
2026-05-26 10:13:24,1709.88,2026-06-01 10:13:24,1709.51,long,-38.36,SMA_crossover,GCZ,1d,6,-0.38
2026-05-30 03:07:24,16180.9,2026-05-30 04:07:24,16180.73,long,-3.98,random_realistic,NQ,15min,4,-0.17
2026-05-30 18:07:24,16209.42,2026-05-30 18:14:24,16209.45,long,0.12,RSI_breakout,NQ,1min,7,0.03
2026-05-31 11:14:24,16202.88,2026-05-31 11:59:24,16204.29,short,-28.53,random_realistic,NQ,5min,9,-1.4
2026-05-31 22:59:24,16156.57,2026-06-03 22:59:24,16155.51,long,-21.65,momentum,NQ,1d,3,-1.06
2026-06-02 05:13:24,1723.95,2026-06-02 05:58:24,1723.79,short,16.04,momentum,GCZ,5min,9,0.17
2026-06-02 11:58:24,1719.05,2026-06-02 12:15:24,1719.05,short,-0.87,RSI_breakout,GCZ,1min,17,-0.0
2026-06-02 19:15:24,1716.03,2026-06-02 19:33:24,1715.68,long,-35.4,SMA_crossover,GCZ,1min,18,-0.35
2026-06-03 08:33:24,1717.43,2026-06-03 08:45:24,1717.69,long,25.37,RSI_breakout,GCZ,1min,12,0.26
2026-06-03 17:45:24,1712.84,2026-06-03 18:32:24,1713.56,long,71.88,SMA_crossover,GCZ,1min,47,0.72
2026-06-04 03:59:24,16177.08,2026-06-04 04:44:24,16175.39,short,33.25,random_realistic,NQ,5min,9,1.69
2026-06-04 17:44:24,16153.89,2026-06-04 17:59:24,16155.24,short,-27.58,random_realistic,NQ,5min,3,-1.35
2026-06-04 18:32:24,1741.66,2026-06-04 20:17:24,1741.68,short,-2.35,SMA_crossover,GCZ,5min,21,-0.02
2026-06-05 01:59:24,16161.45,2026-06-05 02:14:24,16162.48,short,-21.16,random_realistic,NQ,15min,1,-1.03
2026-06-05 04:14:24,16153.57,2026-06-05 04:39:24,16153.29,short,5.13,momentum,NQ,5min,5,0.28
2026-06-05 07:17:24,1748.19,2026-06-05 07:46:24,1748.34,long,14.92,random_realistic,GCZ,1min,29,0.15
2026-06-05 18:39:24,16160.83,2026-06-05 18:58:24,16160.97,long,2.46,SMA_crossover,NQ,1min,19,0.15
2026-06-05 21:46:24,1755.37,2026-06-05 21:56:24,1755.69,long,31.74,momentum,GCZ,1min,10,0.32
2026-06-06 02:56:24,1760.63,2026-06-06 03:51:24,1760.29,short,33.43,momentum,GCZ,5min,11,0.34
2026-06-06 09:51:24,1770.29,2026-06-06 10:51:24,1770.8,short,-50.9,RSI_breakout,GCZ,15min,4,-0.5
2026-06-06 14:51:24,1775.41,2026-06-06 15:04:24,1774.77,long,-64.08,RSI_breakout,GCZ,1min,13,-0.64
2026-06-06 18:58:24,16143.16,2026-06-06 20:08:24,16144.07,short,-18.71,momentum,NQ,5min,14,-0.91
2026-06-06 22:04:24,1762.95,2026-06-06 22:27:24,1762.91,long,-4.69,random_realistic,GCZ,1min,23,-0.04
2026-06-07 07:27:24,1753.93,2026-06-07 10:12:24,1753.98,long,4.45,SMA_crossover,GCZ,15min,11,0.05
2026-06-07 17:08:24,16124.98,2026-06-12 17:08:24,16125.93,short,-19.56,momentum,NQ,1d,5,-0.95
2026-06-07 19:12:24,1765.87,2026-06-10 19:12:24,1765.76,short,10.71,RSI_breakout,GCZ,1d,3,0.11
2026-06-11 10:12:24,1770.97,2026-06-11 10:57:24,1771.54,long,56.6,RSI_breakout,GCZ,5min,9,0.57
2026-06-11 21:57:24,1787.96,2026-06-11 22:27:24,1787.7,long,-26.74,random_realistic,GCZ,15min,2,-0.26
2026-06-12 09:27:24,1769.28,2026-06-12 11:42:24,1769.22,long,-7.38,RSI_breakout,GCZ,15min,9,-0.07
2026-06-12 23:42:24,1764.58,2026-06-19 23:42:24,1764.95,short,-37.24,RSI_breakout,GCZ,1d,7,-0.37
2026-06-13 12:08:24,16114.92,2026-06-13 12:27:24,16115.25,long,5.94,momentum,NQ,1min,19,0.32
2026-06-14 04:27:24,16181.27,2026-06-14 04:44:24,16180.74,short,10.24,RSI_breakout,NQ,1min,17,0.54
2026-06-14 07:44:24,16190.82,2026-06-14 08:54:24,16191.85,short,-21.18,RSI_breakout,NQ,5min,14,-1.03
2026-06-14 22:54:24,16272.31,2026-06-24 22:54:24,16273.37,short,-21.71,SMA_crossover,NQ,1d,10,-1.06
2026-06-20 02:42:24,1752.11,2026-06-20 02:47:24,1751.68,short,42.1,random_realistic,GCZ,1min,5,0.43
2026-06-20 16:47:24,1755.8,2026-06-20 19:17:24,1755.45,long,-35.37,SMA_crossover,GCZ,15min,10,-0.35
2026-06-21 13:17:24,1741.51,2026-06-28 13:17:24,1742.13,long,61.43,SMA_crossover,GCZ,1d,7,0.62
2026-06-25 09:54:24,16295.66,2026-06-27 09:54:24,16296.17,long,9.71,random_realistic,NQ,1d,2,0.51
2026-06-27 12:54:24,16295.69,2026-06-27 17:24:24,16297.07,short,-28.02,SMA_crossover,NQ,15min,18,-1.38
2026-06-28 05:24:24,16279.18,2026-06-28 07:54:24,16280.48,short,-26.52,random_realistic,NQ,15min,10,-1.3
2026-06-28 14:54:24,16297.42,2026-06-28 17:24:24,16298.86,short,-29.32,RSI_breakout,NQ,15min,10,-1.44
2026-06-29 01:24:24,16299.27,2026-06-29 02:09:24,16298.31,long,-19.87,random_realistic,NQ,1min,45,-0.97
2026-06-29 13:17:24,1754.05,2026-06-29 15:02:24,1754.51,long,44.94,random_realistic,GCZ,15min,7,0.45
2026-06-29 16:02:24,1750.19,2026-06-29 16:18:24,1750.55,short,-36.49,random_realistic,GCZ,1min,16,-0.36
2026-06-29 17:18:24,1751.38,2026-06-29 18:48:24,1750.84,long,-55.4,momentum,GCZ,15min,6,-0.55
2026-06-29 21:09:24,16250.62,2026-06-29 23:54:24,16249.65,long,-20.03,SMA_crossover,NQ,15min,11,-0.98
2026-06-30 11:54:24,16250.72,2026-06-30 12:39:24,16250.17,short,10.52,momentum,NQ,15min,3,0.55
2026-06-30 17:48:24,1745.63,2026-06-30 18:43:24,1745.99,short,-36.88,SMA_crossover,GCZ,5min,11,-0.36
2026-07-01 00:39:24,16270.78,2026-07-01 00:59:24,16269.98,short,15.46,RSI_breakout,NQ,1min,20,0.8
2026-07-01 07:59:24,16278.45,2026-07-01 08:20:24,16279.75,short,-26.41,SMA_crossover,NQ,1min,21,-1.3
2026-07-01 10:43:24,1714.36,2026-07-01 12:13:24,1714.46,long,8.86,RSI_breakout,GCZ,15min,6,0.09
2026-07-01 23:20:24,16384.89,2026-07-02 00:20:24,16385.15,long,4.79,RSI_breakout,NQ,5min,12,0.26
2026-07-02 11:13:24,1667.12,2026-07-12 11:13:24,1667.61,short,-48.76,SMA_crossover,GCZ,1d,10,-0.48
2026-07-02 14:20:24,16382.89,2026-07-02 14:55:24,16381.45,long,-29.36,momentum,NQ,5min,7,-1.44
2026-07-03 08:55:24,16300.16,2026-07-03 09:13:24,16300.43,short,-5.87,momentum,NQ,1min,18,-0.27
2026-07-03 21:13:24,16329.49,2026-07-03 22:43:24,16330.42,long,17.99,RSI_breakout,NQ,15min,6,0.92
2026-07-03 23:43:24,16334.22,2026-07-04 23:43:24,16333.56,short,12.67,random_realistic,NQ,1d,1,0.66
2026-07-05 17:43:24,16269.38,2026-07-05 18:43:24,16268.56,long,-16.92,momentum,NQ,15min,4,-0.82
2026-07-06 13:43:24,16296.07,2026-07-11 13:43:24,16296.77,short,-14.36,SMA_crossover,NQ,1d,5,-0.69
2026-07-11 19:43:24,16301.45,2026-07-15 19:43:24,16302.4,short,-19.47,random_realistic,NQ,1d,4,-0.95
2026-07-13 11:13:24,1658.43,2026-07-13 11:53:24,1658.06,long,-37.75,SMA_crossover,GCZ,5min,8,-0.37
2026-07-13 18:53:24,1668.07,2026-07-13 20:23:24,1667.45,short,62.16,SMA_crossover,GCZ,5min,18,0.63
2026-07-13 23:23:24,1673.3,2026-07-14 01:38:24,1672.83,short,46.52,random_realistic,GCZ,15min,9,0.47
2026-07-14 05:38:24,1669.48,2026-07-16 05:38:24,1669.5,short,-1.8,RSI_breakout,GCZ,1d,2,-0.01
2026-07-16 09:43:24,16315.5,2026-07-18 09:43:24,16313.65,short,36.63,momentum,NQ,1d,2,1.86
2026-07-17 04:38:24,1671.43,2026-07-17 08:23:24,1671.91,short,-47.85,SMA_crossover,GCZ,15min,15,-0.47
2026-07-17 20:23:24,1684.32,2026-07-22 20:23:24,1684.65,long,32.52,momentum,GCZ,1d,5,0.33
2026-07-18 18:43:24,16313.33,2026-07-18 19:13:24,16313.32,short,-0.37,momentum,NQ,1min,30,0.01
2026-07-19 14:13:24,16392.71,2026-07-28 14:13:24,16393.57,short,-17.73,SMA_crossover,NQ,1d,9,-0.86
2026-07-23 09:23:24,1700.1,2026-07-23 10:53:24,1700.4,long,28.84,random_realistic,GCZ,15min,6,0.29
2026-07-23 23:53:24,1702.04,2026-07-24 02:23:24,1702.15,long,10.46,momentum,GCZ,15min,10,0.11
2026-07-24 19:23:24,1708.86,2026-07-24 20:43:24,1709.33,short,-47.86,momentum,GCZ,5min,16,-0.47
2026-07-25 13:43:24,1741.65,2026-07-25 13:46:24,1742.23,short,-57.86,random_realistic,GCZ,1min,3,-0.57
2026-07-26 10:46:24,1722.65,2026-07-26 11:46:24,1723.14,short,-49.91,random_realistic,GCZ,5min,12,-0.49
2026-07-27 05:46:24,1676.5,2026-07-27 06:46:24,1676.57,short,-7.57,random_realistic,GCZ,15min,4,-0.07
2026-07-27 16:46:24,1659.07,2026-07-27 17:16:24,1658.52,long,-56.07,RSI_breakout,GCZ,15min,2,-0.56
2026-07-28 16:13:24,16386.65,2026-07-28 17:28:24,16386.94,short,-6.27,SMA_crossover,NQ,15min,5,-0.29
2026-07-28 17:16:24,1659.72,2026-08-03 17:16:24,1659.33,long,-39.54,random_realistic,GCZ,1d,6,-0.39
2026-07-28 22:28:24,16387.78,2026-07-28 23:18:24,16386.59,long,-24.44,momentum,NQ,5min,10,-1.2
2026-07-29 21:18:24,16352.54,2026-08-02 21:18:24,16352.8,short,-5.67,momentum,NQ,1d,4,-0.26
2026-08-03 15:18:24,16365.12,2026-08-03 16:13:24,16365.19,long,0.82,SMA_crossover,NQ,5min,11,0.07
2026-08-04 02:16:24,1656.71,2026-08-04 02:51:24,1656.62,short,9.1,RSI_breakout,GCZ,5min,7,0.1
2026-08-04 12:13:24,16336.17,2026-08-04 14:28:24,16334.82,short,26.47,momentum,NQ,15min,9,1.35
2026-08-05 01:51:24,1676.48,2026-08-05 02:05:24,1676.56,long,8.08,momentum,GCZ,1min,14,0.09
2026-08-05 10:28:24,16309.92,2026-08-05 11:18:24,16308.91,long,-20.76,SMA_crossover,NQ,5min,10,-1.01
2026-08-05 14:05:24,1662.63,2026-08-11 14:05:24,1662.41,long,-22.38,RSI_breakout,GCZ,1d,6,-0.22
2026-08-05 18:18:24,16348.0,2026-08-05 20:48:24,16349.1,short,-22.52,SMA_crossover,NQ,5min,30,-1.1
2026-08-06 11:48:24,16381.96,2026-08-06 12:08:24,16383.34,short,-28.13,SMA_crossover,NQ,1min,20,-1.38
2026-08-06 13:08:24,16375.55,2026-08-08 13:08:24,16374.22,long,-27.11,momentum,NQ,1d,2,-1.33
2026-08-09 06:08:24,16350.39,2026-08-11 06:08:24,16351.35,short,-19.65,RSI_breakout,NQ,1d,2,-0.96
2026-08-11 17:08:24,16329.23,2026-08-18 17:08:24,16330.0,long,14.94,SMA_crossover,NQ,1d,7,0.77
2026-08-12 09:05:24,1643.17,2026-08-12 10:25:24,1643.4,long,22.35,SMA_crossover,GCZ,5min,16,0.23
2026-08-13 01:25:24,1638.8,2026-08-13 01:52:24,1639.06,short,-26.62,momentum,GCZ,1min,27,-0.26
2026-08-13 23:52:24,1641.73,2026-08-15 23:52:24,1641.57,long,-15.83,RSI_breakout,GCZ,1d,2,-0.15
2026-08-16 19:52:24,1644.84,2026-08-16 20:07:24,1644.82,long,-2.5,RSI_breakout,GCZ,5min,3,-0.02
2026-08-16 23:07:24,1640.55,2026-08-17 00:12:24,1640.9,short,-36.27,RSI_breakout,GCZ,5min,13,-0.36
2026-08-17 01:12:24,1638.94,2026-08-17 01:38:24,1639.22,short,-28.95,SMA_crossover,GCZ,1min,26,-0.28
2026-08-17 18:38:24,1629.19,2026-08-18 18:38:24,1629.6,short,-42.15,momentum,GCZ,1d,1,-0.42
2026-08-18 19:08:24,16316.16,2026-08-18 20:38:24,16315.04,long,-22.9,RSI_breakout,NQ,15min,6,-1.12
2026-08-18 21:38:24,16323.8,2026-08-19 01:38:24,16322.62,short,23.12,SMA_crossover,NQ,15min,16,1.18
2026-08-19 03:38:24,16315.08,2026-08-19 03:59:24,16314.91,long,-4.06,momentum,NQ,1min,21,-0.18
2026-08-19 04:59:24,16322.24,2026-08-25 04:59:24,16321.05,long,-24.42,RSI_breakout,NQ,1d,6,-1.2
2026-08-19 10:38:24,1628.86,2026-08-29 10:38:24,1628.42,long,-44.69,SMA_crossover,GCZ,1d,10,-0.44
2026-08-25 13:59:24,16337.0,2026-08-25 15:59:24,16338.0,short,-20.53,momentum,NQ,15min,8,-1.0
2026-08-26 04:59:24,16330.83,2026-08-26 06:29:24,16329.54,short,25.38,momentum,NQ,5min,18,1.29
2026-08-26 21:29:24,16316.22,2026-08-26 23:34:24,16317.68,long,28.74,random_realistic,NQ,5min,25,1.46
2026-08-27 05:34:24,16309.51,2026-08-27 05:51:24,16310.47,long,18.64,RSI_breakout,NQ,1min,17,0.96
2026-08-28 01:51:24,16375.36,2026-08-28 03:46:24,16377.34,long,39.11,SMA_crossover,NQ,5min,23,1.98
2026-08-28 19:46:24,16330.93,2026-08-28 20:01:24,16330.0,short,17.98,random_realistic,NQ,5min,3,0.92
2026-08-29 00:01:24,16323.08,2026-09-04 00:01:24,16323.02,short,0.62,random_realistic,NQ,1d,6,0.06
2026-08-30 03:38:24,1590.87,2026-08-30 03:50:24,1591.52,short,-65.92,RSI_breakout,GCZ,1min,12,-0.65
2026-08-30 21:50:24,1566.22,2026-08-30 22:21:24,1566.71,short,-49.37,SMA_crossover,GCZ,1min,31,-0.49
2026-08-31 02:21:24,1572.58,2026-08-31 02:37:24,1573.22,short,-64.7,random_realistic,GCZ,1min,16,-0.64
